city,state,latitude,longitude
Star Tannery,VA,39.0908,-78.4343
Star Valley,AZ,34.2611,-111.2197
Starbuck,MN,45.6116,-95.5322
Starke,FL,29.9474,-82.1129
Starks,LA,30.3105,-93.6667
Starksboro,VT,44.2261,-73.0157
Starkville,MS,33.4608,-88.8297
Starr,SC,34.3774,-82.6954
Starrucca,PA,41.8996,-75.4530
Startex,SC,34.9305,-82.0942
State Center,IA,42.0148,-93.1653
State College,PA,40.7909,-77.8567
State Line,MS,31.4360,-88.4738
State Road,NC,36.3422,-80.8653
Stateline,NV,38.9678,-119.9440
Statenville,GA,30.7065,-83.019
Statesboro,GA,32.4375,-81.7751
Statesville,NC,35.7842,-80.8713
Statham,GA,33.9647,-83.6018
Staunton,IL,39.0116,-89.7910
Staunton,IN,39.4864,-87.1890
Staunton,VA,38.1593,-79.0611
Stayton,OR,44.8034,-122.7984
Steamboat Rock,IA,42.4081,-93.0662
Steamboat Springs,CO,40.4777,-106.8243
Stearns,KY,36.6957,-84.4768
Stedman,NC,35.0114,-78.6996
Steele,AL,33.9370,-86.2004
Steele,MO,36.0903,-89.8402
Steele,ND,46.8568,-99.9181
Steeleville,IL,38.0086,-89.6624
Steelville,MO,37.9696,-91.3545
Steens,MS,33.5671,-88.3278
Steger,IL,41.4723,-87.6176
Steilacoom,WA,47.1703,-122.5933
Steinauer,NE,40.2073,-96.2329
Steinhatchee,FL,29.6795,-83.3837
Stella,MO,36.7626,-94.1910
Stella,NC,34.7777,-77.1308
Stella,NE,40.2323,-95.7736
Stem,NC,36.1963,-78.7200
Stendal,IN,38.2667,-87.1444
Stephens,AR,33.4221,-93.0670
Stephens City,VA,39.0902,-78.2230
Stephenson,MI,45.4137,-87.6091
Stephenson,VA,39.1973,-78.0941
Stephenville,TX,32.2147,-98.2205
Sterling,AK,60.5405,-150.8089
Sterling,CO,40.6205,-103.1925
Sterling,CT,41.7156,-71.8196
Sterling,IL,41.7996,-89.6956
Sterling,KS,38.2094,-98.2064
Sterling,MA,42.4354,-71.7752
Sterling,MI,44.0325,-84.0194
Sterling,ND,46.8436,-100.2744
Sterling,NE,40.4612,-96.3776
Sterling,OH,40.9663,-81.8440
Sterling,VA,39.0052,-77.4050
Sterling City,TX,31.8392,-100.9860
Sterling Heights,MI,42.5809,-83.0305
Sterlington,LA,32.6888,-92.0603
Stetson,ME,44.8843,-69.1069
Stetsonville,WI,45.0772,-90.3143
Steuben,ME,44.4971,-67.9503
Steubenville,OH,40.3653,-80.6519
Stevens Point,WI,44.5241,-89.5507
Stevenson,AL,34.8487,-85.8437
Stevenson,WA,45.6927,-121.8949
Stevensville,MD,38.9745,-76.3184
Stevensville,MI,42.0139,-86.5243
Stevensville,MT,46.5111,-114.0788
Stevinson,CA,37.3247,-120.8497
Steward,IL,41.8493,-89.0150
Stewardson,IL,39.2637,-88.6302
Stewart,MN,44.7236,-94.4869
Stewart,MS,33.4522,-89.4381
Stewart,OH,39.3080,-81.8974
Stewart,TN,36.3241,-87.8725
Stewartstown,PA,39.7528,-76.5925
Stewartsville,MO,39.7551,-94.4987
Stewartsville,NJ,40.6889,-75.1022
Stewartville,MN,43.8606,-92.4896
Stickney,IL,41.8183,-87.7730
Stigler,OK,35.2570,-95.1181
Stilesville,IN,39.6372,-86.6343
Still Pond,MD,39.3260,-76.0424
Stillman Valley,IL,42.1055,-89.1791
Stillwater,MN,45.0573,-92.8313
Stillwater,OK,36.1317,-97.0742
Stillwater,PA,41.1506,-76.3693
Stilwell,OK,35.8145,-94.6317
Stinnett,KY,37.0883,-83.3907
Stinnett,TX,35.8231,-101.4436
Stinson Beach,CA,37.9026,-122.6501
Stirling City,CA,39.9064,-121.5361
Stock Island,FL,24.5658,-81.7351
Stockbridge,GA,33.5254,-84.2295
Stockbridge,MA,42.3929,-73.2285
Stockbridge,MI,42.4483,-84.1757
Stockbridge,VT,43.7738,-72.7814
Stockdale,PA,40.0835,-79.8504
Stockdale,TX,29.2361,-97.9636
Stockett,MT,47.3542,-111.1697
Stockholm,NJ,41.0992,-74.5283
Stockholm,WI,44.4852,-92.2633
Stockport,IA,40.8573,-91.8334
Stockport,OH,39.5489,-81.7944
Stockton,AL,30.9946,-87.8600
Stockton,CA,37.9765,-121.3109
Stockton,GA,30.9428,-83.0029
Stockton,IA,41.5908,-90.8565
Stockton,IL,42.3526,-90.0020
Stockton,KS,39.4251,-99.2764
Stockton,MD,38.0659,-75.4134
Stockton,MN,44.0271,-91.7697
Stockton,MO,37.6970,-93.7960
Stockton,NJ,40.4061,-74.9758
Stockton,NY,42.3182,-79.3758
Stockton,UT,40.4496,-112.3672
Stockton Springs,ME,44.5141,-68.856
Stockwell,IN,40.2818,-86.7689
Stoddard,NH,43.0739,-72.1088
Stoddard,WI,43.6624,-91.2179
Stokes,NC,35.7106,-77.2677
Stokesdale,NC,36.2318,-79.9834
Stone,KY,37.5859,-82.271
Stone Harbor,NJ,39.0483,-74.7653
Stone Lake,WI,45.8445,-91.5502
Stone Mountain,GA,33.8035,-84.1723
Stone Park,IL,41.9033,-87.8805
Stone Ridge,NY,41.8436,-74.1518
Stoneboro,PA,41.3336,-80.1120
Stonefort,IL,37.6178,-88.7051
Stoneham,MA,42.4828,-71.0978
Stoneville,NC,36.4653,-79.9064
Stonewall,LA,32.2716,-93.8099
Stonewall,MS,32.1364,-88.7958
Stonewall,OK,34.6499,-96.5268
Stonewall,TX,30.2497,-98.6593
Stonewood,WV,39.2502,-80.3054
Stonington,CT,41.3664,-71.9155
Stonington,IL,39.6385,-89.1921
Stonington,ME,44.1752,-68.6746
Stony Brook,NY,40.9061,-73.1278
Stony Creek,NY,43.4214,-73.9495
Stony Creek,VA,36.9480,-77.4001
Stony Point,NC,35.8669,-81.0470
Stony Point,NY,41.2292,-73.9962
Stonyford,CA,39.3695,-122.5438
Stopover,KY,37.5093,-82.0784
Storm Lake,IA,42.6431,-95.1960
Story City,IA,42.1866,-93.5863
Stotts City,MO,37.1018,-93.9483
Stottville,NY,42.2932,-73.7530
Stoughton,MA,42.1253,-71.1074
Stoughton,WI,42.9237,-89.2225
Stout,IA,42.5270,-92.7115
Stoutland,MO,37.8136,-92.5142
Stoutsville,OH,39.6049,-82.8235
Stover,MO,38.4417,-92.9902
Stow,MA,42.4308,-71.515
Stow,OH,41.1765,-81.4344
Stowe,VT,44.4695,-72.6923
Stoystown,PA,40.1031,-78.9547
Strabane,PA,40.2509,-80.1978
Strafford,MO,37.2689,-93.1183
Strafford,NH,43.2506,-71.1625
Strafford,VT,43.8723,-72.3636
Strasburg,CO,39.7181,-104.3195
Strasburg,IL,39.3498,-88.6219
Strasburg,OH,40.6004,-81.5293
Strasburg,VA,38.9961,-78.3549
Stratford,CA,36.1885,-119.8222
Stratford,CT,41.177,-73.1336
Stratford,IA,42.2696,-93.9274
Stratford,NJ,39.8290,-75.0156
Stratford,NY,43.1791,-74.6768
Stratford,OK,34.7952,-96.9603
Stratford,TX,36.3376,-102.0760
Stratford,WI,44.8009,-90.0722
Stratham,NH,43.0194,-70.8997
Strathmere,NJ,39.1944,-74.6618
Strathmore,CA,36.1461,-119.0644
Stratmoor,CO,38.7731,-104.7786
Stratton,CO,39.3029,-102.6034
Stratton,NE,40.1503,-101.2280
Straughn,IN,39.8082,-85.2909
Strawberry,CA,37.8925,-122.5078
Strawberry Plains,TN,36.0632,-83.6594
Strawberry Point,IA,42.6805,-91.5349
Strawberry Valley,CA,39.687,-121.045
Strawn,TX,32.5510,-98.4979
Streamwood,IL,42.0209,-88.1779
Streator,IL,41.1245,-88.8297
Street,MD,39.6574,-76.3713
Streetman,TX,31.8787,-96.3306
Streetsboro,OH,41.2396,-81.3456
Stringer,MS,31.8447,-89.2621
Stringtown,OK,34.4701,-96.0549
Stromsburg,NE,41.1159,-97.5912
Strong,ME,44.8224,-70.2221
Strong City,KS,38.3955,-96.5370
Strongsville,OH,41.3128,-81.8313
Stroud,OK,35.7686,-96.6467
Stroudsburg,PA,40.9838,-75.1972
Strum,WI,44.5531,-91.3876
Strunk,KY,36.6191,-84.4308
Struthers,OH,41.0510,-80.5920
Stryker,OH,41.5026,-84.4182
Stuart,FL,27.1959,-80.2444
Stuart,IA,41.5004,-94.3182
Stuart,NE,42.6008,-99.1405
Stuart,VA,36.6404,-80.2687
Stuarts Draft,VA,38.0188,-79.0354
Stumpy Point,NC,35.6985,-75.7728
Sturbridge,MA,42.1126,-72.0842
Sturgeon,MO,39.2344,-92.2824
Sturgeon Bay,WI,44.8228,-87.3660
Sturgeon Lake,MN,46.3863,-92.8242
Sturgis,KY,37.5466,-87.9879
Sturgis,MI,41.7991,-85.4184
Sturgis,MS,33.3452,-89.0458
Sturgis,SD,44.4110,-103.4973
Sturtevant,WI,42.6995,-87.9019
Stuttgart,AR,34.4952,-91.5487
Stuyvesant,NY,42.3596,-73.7613
Stuyvesant Falls,NY,42.344,-73.7348
Suamico,WI,44.6354,-88.0683
Sublette,IL,41.6438,-89.2310
Sublette,KS,37.4822,-100.8466
Sublimity,OR,44.8294,-122.7923
Succasunna,NJ,40.8530,-74.6568
Success,MO,37.4626,-92.0909
Suches,GA,34.7253,-84.0496
Sudan,TX,34.0665,-102.5243
Sudbury,MA,42.3837,-71.4282
Sudlersville,MD,39.1833,-75.8535
Suffern,NY,41.1138,-74.1422
Suffield,CT,41.9818,-72.6506
Suffolk,VA,36.6953,-76.6398
Sugar Bush Knolls,OH,41.2038,-81.3472
Sugar City,CO,38.2328,-103.6633
Sugar City,ID,43.8762,-111.7510
Sugar Creek,MO,39.1433,-94.3994
Sugar Grove,IL,41.7759,-88.4481
Sugar Grove,NC,36.2627,-81.8441
Sugar Grove,OH,39.6279,-82.5456
Sugar Grove,VA,36.7689,-81.4075
Sugar Grove,WV,38.489,-79.3593
Sugar Hill,GA,34.1080,-84.0558
Sugar Hill,NH,44.2203,-71.7964
Sugar Land,TX,29.5935,-95.6358
Sugar Mountain,NC,36.1263,-81.8646
Sugar Notch,PA,41.1939,-75.9312
Sugar Tree,TN,35.792,-88.0322
Sugar Valley,GA,34.5519,-85.026
Sugarcreek,OH,40.5076,-81.6409
Sugarloaf,CA,34.2372,-116.8277
Sugarloaf,PA,40.9971,-76.0717
Suisun City,CA,38.2473,-122.0091
Sula,MT,45.8453,-113.9629
Sulligent,AL,33.8912,-88.1266
Sullivan,IL,39.5951,-88.6084
Sullivan,IN,39.0973,-87.4074
Sullivan,ME,44.5458,-68.1279
Sullivan,MO,38.2129,-91.1637
Sullivan,NH,42.9982,-72.2019
Sullivan,OH,41.0280,-82.2212
Sullivan,WI,43.0118,-88.5903
Sullivan City,TX,26.2752,-98.5644
Sullivans Island,SC,32.7637,-79.8399
Sully,IA,41.5780,-92.8468
Sulphur,KY,38.4921,-85.252
Sulphur,LA,30.2286,-93.3566
Sulphur,OK,34.4979,-96.9898
Sulphur Bluff,TX,33.3334,-95.374
Sulphur Rock,AR,35.7517,-91.5003
Sulphur Springs,AR,34.1709,-92.1298
Sulphur Springs,IN,39.9991,-85.4392
Sulphur Springs,TX,33.1421,-95.6122
Sultan,WA,47.8710,-121.8043
Sumas,WA,48.9955,-122.2694
Sumerco,WV,38.2312,-81.9115
Sumerduck,VA,38.4674,-77.7044
Sumiton,AL,33.7502,-87.0483
Summer Shade,KY,36.8837,-85.7098
Summerdale,AL,30.4783,-87.6904
Summerfield,FL,28.998,-82.0161
Summerfield,NC,36.1973,-79.8997
Summerfield,OH,39.7969,-81.3355
Summerland,CA,34.4244,-119.5938
Summerland Key,FL,24.667,-81.5099
Summerset,SD,44.1912,-103.3394
Summerside,OH,39.1187,-84.2861
Summersville,KY,37.3265,-85.5430
Summersville,MO,37.1785,-91.6576
Summersville,WV,38.2864,-80.8409
Summerton,SC,33.6013,-80.3527
Summertown,TN,35.4344,-87.3084
Summerville,GA,34.4788,-85.3491
Summerville,OR,45.4897,-118.0040
Summerville,SC,33.0016,-80.1799
Summit,IL,41.7877,-87.8146
Summit,MS,31.2808,-90.4670
Summit,NJ,40.7154,-74.3647
Summit,SC,33.9246,-81.4226
Summit,WA,47.1694,-122.3628
Summit,WI,43.046188,-88.477445
Summit Hill,PA,40.8249,-75.8464
Summit Point,WV,39.2338,-77.9586
Summitville,IN,40.3359,-85.6436
Sumner,GA,31.5103,-83.7369
Sumner,IA,42.8498,-92.0970
Sumner,IL,38.7196,-87.8720
Sumner,ME,44.374,-70.4469
Sumner,MI,43.3091,-84.7907
Sumner,MS,33.9693,-90.3693
Sumner,TX,33.7589,-95.6807
Sumner,WA,47.2189,-122.2338
Sumpter,OR,44.7435,-118.1975
Sumrall,MS,31.4172,-89.5423
Sumter,SC,33.9392,-80.3930
Sun,LA,30.6489,-89.9070
Sun City,AZ,33.6165,-112.2819
Sun City Center,FL,27.7150,-82.3569
Sun City West,AZ,33.6695,-112.3573
Sun Prairie,WI,43.1825,-89.2362
Sun River,MT,47.5305,-111.7240
Sun Valley,ID,43.6838,-114.3339
Sun Valley,NV,39.6104,-119.7770
Sunapee,NH,43.3868,-72.095
Sunbright,TN,36.2428,-84.6798
Sunburg,MN,45.3476,-95.2400
Sunbury,NC,36.4469,-76.6127
Sunbury,OH,40.2485,-82.8806
Sunbury,PA,40.8616,-76.7871
Sundance,WY,44.4048,-104.3626
Sunderland,MA,42.4539,-72.5676
Sunderland,MD,38.649,-76.5767
Sundown,TX,33.4576,-102.4908
Sunfield,MI,42.7612,-84.9952
Sunfish Lake,MN,44.8722,-93.0943
Sunflower,MS,33.5444,-90.5373
Sunland Park,NM,31.8201,-106.5958
Sunman,IN,39.2373,-85.0931
Sunny Isles Beach,FL,25.9385,-80.1246
Sunnyside,WA,46.3157,-120.0058
Sunnyvale,CA,37.3836,-122.0255
Sunnyvale,TX,32.7974,-96.5577
Sunol,CA,37.5900,-121.8847
Sunray,TX,36.0184,-101.8245
Sunrise,FL,26.1547,-80.2997
Sunrise Beach,MO,38.1667,-92.7800
Sunset,LA,30.4083,-92.0644
Sunset,SC,34.9706,-82.8076
Sunset,TX,33.4480,-97.7663
Sunset,UT,41.1392,-112.0285
Sunset Beach,NC,33.8920,-78.5107
Sunset Hills,MO,38.5310,-90.4087
Sunset Valley,TX,30.2258,-97.8158
Superior,AZ,33.2851,-111.1109
Superior,CO,39.9340,-105.1588
Superior,MT,47.1935,-114.8920
Superior,NE,40.0217,-98.0618
Superior,WI,46.6941,-92.0823
Superior,WY,41.7595,-108.9643
Suquamish,WA,47.7238,-122.5830
Surf City,NC,34.4346,-77.5644
Surf City,NJ,39.6646,-74.1711
Surfside,FL,25.8787,-80.1250
Surfside Beach,SC,33.6093,-78.9772
Surfside Beach,TX,28.9559,-95.2836
Surgoinsville,TN,36.4745,-82.8593
Suring,WI,45.0007,-88.3692
Surprise,AZ,33.6815,-112.4515
Surrency,GA,31.7215,-82.1988
Surrey,ND,48.2433,-101.1333
Surry,ME,44.4883,-68.5063
Surry,VA,37.1372,-76.8333
Susan,VA,37.3508,-76.3161
Susan Moore,AL,34.0804,-86.4228
Susanville,CA,40.4206,-120.6132
Susquehanna,PA,41.9487,-75.5862
Sussex,NJ,41.2096,-74.6079
Sussex,WI,43.1346,-88.2226
Sutersville,PA,40.2361,-79.8017
Sutherland,IA,42.9729,-95.4952
Sutherland,NE,41.1601,-101.1229
Sutherland,VA,37.1901,-77.5655
Sutherlin,OR,43.3882,-123.3242
Sutherlin,VA,36.6258,-79.195
Sutter,CA,39.1556,-121.7493
Sutter,IL,40.2865,-91.3726
Sutter Creek,CA,38.3827,-120.8106
Sutton,AK,61.7327,-148.7837
Sutton,MA,42.1266,-71.7552
Sutton,NE,40.6072,-97.8589
Sutton,VT,44.6290,-72.0277
Sutton,WV,38.6663,-80.7116
Suttons Bay,MI,44.9800,-85.6506
Suwanee,GA,34.0508,-84.0686
Suwannee,FL,29.3295,-83.14
Swain,NY,42.4773,-77.889
Swainsboro,GA,32.5866,-82.3345
Swampscott,MA,42.4746,-70.9098
Swan,IA,41.4676,-93.3096
Swan River,MN,47.0739,-93.1964
Swan Valley,ID,43.4445,-111.3287
Swannanoa,NC,35.6009,-82.3917
Swanquarter,NC,35.4222,-76.2875
Swansboro,NC,34.6957,-77.1367
Swansea,IL,38.5507,-89.9858
Swansea,MA,41.7473,-71.2122
Swansea,SC,33.7397,-81.1052
Swanton,MD,39.4598,-79.2328
Swanton,OH,41.5839,-83.8880
Swanton,VT,44.9168,-73.1211
Swanville,MN,45.9162,-94.6388
Swanzey,NH,42.8411,-72.3301
Swarthmore,PA,39.9023,-75.3488
Swartz Creek,MI,42.9631,-83.8251
Swayzee,IN,40.5066,-85.8244
Swea City,IA,43.3834,-94.3104
Swedesboro,NJ,39.7459,-75.3117
Sweeny,TX,29.0463,-95.6988
Sweet,ID,43.9948,-116.3232
Sweet Home,OR,44.4023,-122.7028
Sweet Springs,MO,38.9649,-93.4152
Sweet Valley,PA,41.3066,-76.1339
Sweetser,IN,40.5687,-85.7670
Sweetwater,FL,25.7785,-80.3760
Sweetwater,TN,35.6029,-84.4716
Sweetwater,TX,32.4692,-100.4092
Swepsonville,NC,36.0285,-79.3549
Swifton,AR,35.8245,-91.1294
Swisher,IA,41.8442,-91.6938
Swiss,WV,38.2255,-81.1273
Swisshome,OR,44.0899,-123.8279
Switz City,IN,39.0348,-87.0540
Swoope,VA,38.1591,-79.1873
Swoyersville,PA,41.2977,-75.8799
Sycamore,GA,31.6711,-83.6352
Sycamore,IL,41.9957,-88.6821
Sycamore,OH,40.9517,-83.1709
Sycamore Hills,MO,38.7013,-90.3490
Sykesville,MD,39.3716,-76.9716
Sylacauga,AL,33.1780,-86.2605
Sylva,NC,35.3754,-83.2185
Sylvan Beach,NY,43.2061,-75.7233
Sylvan Grove,KS,39.0123,-98.3944
Sylvan Lake,MI,42.6172,-83.3331
Sylvan Springs,AL,33.5302,-87.0312
Sylvania,AL,34.5616,-85.8056
Sylvania,GA,32.7466,-81.6409
Sylvania,OH,41.7100,-83.7092
Sylvester,GA,31.5300,-83.8338
Sylvester,WV,38.0080,-81.5623
Sylvia,KS,37.9589,-98.4085
Symsonia,KY,36.9211,-88.5227
Syosset,NY,40.8157,-73.5020
Syracuse,IN,41.4226,-85.7492
Syracuse,KS,37.9620,-101.7782
Syracuse,NE,40.6635,-96.1827
Syracuse,NY,43.0407,-76.1437
Syracuse,UT,41.0859,-112.0698
Table Rock,NE,40.1783,-96.0887
Tabor,IA,40.8949,-95.6736
Tabor,SD,42.9476,-97.6594
Tabor City,NC,34.1538,-78.8737
Tacoma,WA,47.2431,-122.4531
Taft,CA,35.1268,-119.4243
Taft,TN,35.0261,-86.7176
Taft,TX,27.9800,-97.3928
Taft Mosswood,CA,37.9139,-121.2831
Tafton,PA,41.4045,-75.183
Tahlequah,OK,35.9112,-94.9770
Tahoe City,CA,39.1806,-120.1445
Tahoe Vista,CA,39.2478,-120.0533
Tahoka,TX,33.1640,-101.7949
Tahoma,CA,39.0640,-120.1434
Tahuya,WA,47.4446,-123.0232
Takoma Park,MD,38.9810,-77.0028
Talbott,TN,36.16,-83.4129
Talbotton,GA,32.6773,-84.5406
Talent,OR,42.2404,-122.7807
Talihina,OK,34.7523,-95.0409
Talkeetna,AK,62.2994,-149.9601
Talking Rock,GA,34.5239,-84.4895
Tall Timbers,MD,38.1653,-76.5366
Talladega,AL,33.4333,-86.0986
Tallahassee,FL,30.4551,-84.2527
Tallapoosa,GA,33.7335,-85.2859
Tallassee,AL,32.5315,-85.8903
Tallassee,TN,35.5844,-83.9923
Tallmadge,OH,41.1023,-81.4216
Tallmansville,WV,38.8564,-80.158
Talmage,NE,40.5315,-96.0237
Talmo,GA,34.1831,-83.7210
Taloga,OK,36.0402,-98.9640
Tama,IA,41.9648,-92.5743
Tamaqua,PA,40.8033,-75.9344
Tamarac,FL,26.2056,-80.2539
Tamarack,MN,46.6529,-93.1250
Tamaroa,IL,38.1364,-89.2293
Tamassee,SC,34.8812,-83.0175
Tamiami,FL,25.7556,-80.4016
Tamiment,PA,41.1423,-75.0271
Tamms,IL,37.2416,-89.2713
Tampa,FL,27.9945,-82.4447
Tampico,IL,41.6309,-89.7849
Tamworth,NH,43.862,-71.2645
Taneytown,MD,39.6569,-77.1683
Taneyville,MO,36.7377,-93.0354
Tangelo Park,FL,28.4560,-81.4465
Tangent,OR,44.5477,-123.1109
Tannersville,NY,42.1936,-74.1350
Tannersville,PA,41.0472,-75.3244
Tannersville,VA,36.9763,-81.628
Taos,MO,38.5157,-92.0647
Taos,NM,36.3871,-105.5803
Taos Ski Valley,NM,36.5901,-105.4370
Tappahannock,VA,37.9187,-76.8667
Tappan,NY,41.0270,-73.9520
Tarboro,NC,35.9046,-77.5563
Tarentum,PA,40.6043,-79.7602
Tarkio,MO,40.4430,-95.3835
Tarpon Springs,FL,28.1493,-82.7623
Tarrant,AL,33.5945,-86.7685
Tarrytown,GA,32.3187,-82.5595
Tarrytown,NY,41.0647,-73.8672
Taswell,IN,38.3342,-86.5611
Tatamy,PA,40.7409,-75.2560
Tate,GA,34.4027,-84.3785
Tatum,TX,32.3159,-94.5189
Tatums,OK,34.4779,-97.4660
Taunton,MA,41.9036,-71.0943
Tavares,FL,28.7920,-81.7352
Tavernier,FL,25.0188,-80.5132
Tawas City,MI,44.2679,-83.5244
Taylor,AL,31.1658,-85.4697
Taylor,AR,33.0998,-93.4618
Taylor,AZ,34.4393,-110.1018
Taylor,MI,42.2260,-83.2688
Taylor,MO,39.9145,-91.5278
Taylor,MS,34.2691,-89.5833
Taylor,ND,46.9018,-102.4222
Taylor,PA,41.3958,-75.7147
Taylor,TX,30.5729,-97.4268
Taylor,WI,44.3217,-91.1204
Taylor Lake Village,TX,29.5765,-95.0561
Taylor Mill,KY,39.0092,-84.4988
Taylors,SC,34.9157,-82.3124
Taylors Falls,MN,45.4121,-92.6644
Taylors Island,MD,38.4734,-76.3128
Taylorsville,CA,40.0586,-120.8387
Taylorsville,GA,34.0860,-84.9875
Taylorsville,IN,39.2964,-85.9502
Taylorsville,KY,38.0368,-85.3333
Taylorsville,MS,31.8322,-89.4342
Taylorsville,NC,35.9175,-81.1754
Taylorsville,UT,40.6569,-111.9493
Taylortown,NC,35.2146,-79.4916
Taylorville,IL,39.5328,-89.2804
Tazewell,TN,36.4625,-83.5669
Tazewell,VA,37.1268,-81.5134
Tchula,MS,33.1831,-90.2232
Tea,SD,43.4564,-96.8257
Teachey,NC,34.7705,-78.0066
Teague,TX,31.6296,-96.2802
Teaneck,NJ,40.8915,-74.0119
Tebbetts,MO,38.6192,-91.9589
Tecumseh,KS,39.0419,-95.5807
Tecumseh,MI,42.0066,-83.9450
Tecumseh,MO,36.5875,-92.2598
Tecumseh,NE,40.3718,-96.1888
Tecumseh,OK,35.2639,-96.9337
Tega Cay,SC,35.0390,-81.0111
Tehachapi,CA,35.1276,-118.4744
Tehama,CA,40.0217,-122.1268
Tekamah,NE,41.7780,-96.2247
Tekoa,WA,47.2248,-117.0731
Tekonsha,MI,42.0964,-84.9903
Telephone,TX,33.7979,-96.0449
Telford,PA,40.3259,-75.3274
Telford,TN,36.2534,-82.5478
Tell City,IN,37.9529,-86.7595
Tellico Plains,TN,35.3665,-84.2982
Telluride,CO,37.9364,-107.8270
Temecula,CA,33.4928,-117.1315
Tempe,AZ,33.3881,-111.9319
Temperance,MI,41.7653,-83.5755
Temperanceville,VA,37.8991,-75.5526
Temple,GA,33.7342,-85.0289
Temple,ME,44.6954,-70.2426
Temple,NH,42.82,-71.8523
Temple,OK,34.2730,-98.2350
Temple,PA,40.4084,-75.9225
Temple,TX,31.1068,-97.3891
Temple City,CA,34.1022,-118.0579
Temple Hills,MD,38.8106,-76.9495
Temple Terrace,FL,28.0436,-82.3773
Templeton,CA,35.5560,-120.7181
Templeton,IA,41.9180,-94.9413
Templeton,MA,42.546,-72.065
Ten Mile,TN,35.6862,-84.6548
Ten Sleep,WY,44.0350,-107.4482
Tenafly,NJ,40.9176,-73.9532
Tenaha,TX,31.9440,-94.2457
Tenino,WA,46.8538,-122.8606
Tennessee Colony,TX,31.8354,-95.8389
Tennessee Ridge,TN,36.3194,-87.7631
Tennille,GA,32.9359,-82.8134
Tennyson,IN,38.0817,-87.1187
Tenstrike,MN,47.6603,-94.6843
Tequesta,FL,26.9618,-80.1011
Terra Alta,WV,39.4442,-79.5435
Terra Bella,CA,35.9600,-119.0387
Terra Ceia,FL,27.5722,-82.5832
Terrace Park,OH,39.1584,-84.3112
Terral,OK,33.8966,-97.9383
Terre Haute,IN,39.4660,-87.3751
Terrebonne,OR,44.3533,-121.1807
Terrell,NC,35.5836,-80.9631
Terrell,TX,32.7340,-96.2931
Terrell Hills,TX,29.4771,-98.4472
Terril,IA,43.3058,-94.9689
Terry,MS,32.1047,-90.2980
Terry,MT,46.7921,-105.3125
Tescott,KS,39.0130,-97.8781
Teton,ID,43.8871,-111.6723
Tetonia,ID,43.8147,-111.1586
Teutopolis,IL,39.1320,-88.4795
Tewksbury,MA,42.6028,-71.2232
Texarkana,AR,33.4360,-93.9959
Texarkana,TX,33.4500,-94.0847
Texas City,TX,29.4154,-94.9682
Texhoma,OK,36.5054,-101.7872
Thackerville,OK,33.7936,-97.1420
Thatcher,AZ,32.8323,-109.7595
Thawville,IL,40.6730,-88.1137
Thaxton,MS,34.3071,-89.1745
Thaxton,VA,37.36,-79.6522
Thayer,IA,41.0287,-94.0499
Thayer,KS,37.4851,-95.4845
Thayer,MO,36.5223,-91.5408
The Colony,TX,33.0925,-96.8976
The Crossings,FL,25.6708,-80.4018
The Dalles,OR,45.6053,-121.1818
The Hammocks,FL,25.6700,-80.4482
The Hills,TX,30.3465,-97.9864
The Plains,OH,39.3655,-82.1343
The Plains,VA,38.8621,-77.7743
The Rock,GA,32.9635,-84.2378
The Sea Ranch,CA,38.7256,-123.4675
The Village of Indian Hill,OH,39.1916,-84.3345
The Villages,FL,28.9034,-81.9887
Thebes,IL,37.2140,-89.4544
Thedford,NE,41.9790,-100.5746
Thelma,KY,37.822,-82.7526
Theodore,AL,30.5408,-88.1885
Theresa,NY,44.2113,-75.8014
Theresa,WI,43.5164,-88.4541
Theriot,LA,29.4516,-90.7651
Thermal,CA,33.6262,-116.1309
Thermopolis,WY,43.6479,-108.2139
Thetford,VT,43.996,-72.4114
Thibodaux,LA,29.7949,-90.8146
Thicket,TX,30.3765,-94.6361
Thief River Falls,MN,48.1108,-96.1778
Thiells,NY,41.2068,-74.0121
Thiensville,WI,43.2361,-87.9785
Third Lake,IL,42.3709,-88.0122
Thomas,OK,35.7452,-98.7451
Thomas,WV,39.1458,-79.4958
Thomasboro,IL,40.2438,-88.1876
Thomaston,CT,41.6786,-73.0886
Thomaston,GA,32.8907,-84.3272
Thomaston,ME,44.0846,-69.1888
Thomasville,AL,31.9110,-87.7419
Thomasville,GA,30.8394,-83.9782
Thomasville,NC,35.8813,-80.0807
Thomasville,PA,39.9346,-76.8822
Thompson,CT,41.9803,-71.8376
Thompson,IA,43.3700,-93.7747
Thompson,ND,47.7752,-97.1054
Thompson,OH,41.6762,-81.0573
Thompson,PA,41.8636,-75.5141
Thompson Falls,MT,47.5993,-115.3425
Thompsons Station,TN,35.809,-86.8913
Thompsontown,PA,40.5658,-77.2361
Thompsonville,IL,37.9144,-88.7622
Thompsonville,MI,44.5205,-85.9388
Thompsonville,PA,40.2802,-80.1205
Thomson,GA,33.4679,-82.4968
Thomson,IL,41.9748,-90.1122
Thonotosassa,FL,28.0464,-82.2910
Thor,IA,42.6881,-94.0496
Thorn Hill,TN,36.3917,-83.366
Thornburg,PA,40.4346,-80.0841
Thorndale,PA,39.9991,-75.7517
Thorndale,TX,30.6141,-97.2068
Thorndike,ME,44.5744,-69.2487
Thornton,CA,38.2309,-121.4249
